specification_id,minimum_cells,minimum_guides,on_target_rule,transfer_definition,model_family,covariate_set,cross_validation_seed,module_resolution,reason
3857,300,3,significant,distal_gene_count_residual,ridge,no_state,20260929,,insufficient_rows_or_targets
3861,300,3,significant,distal_gene_count_residual,huber_regression,minimal,20260912,,insufficient_rows_or_targets
3865,300,3,significant,distal_gene_count_residual,huber_regression,minimal,20261119,,insufficient_rows_or_targets
3869,300,3,significant,distal_gene_count_residual,huber_regression,observability,20261031,,insufficient_rows_or_targets
3873,300,3,significant,distal_gene_count_residual,huber_regression,reproducibility,20261013,,insufficient_rows_or_targets
3877,300,3,significant,distal_gene_count_residual,huber_regression,no_state,20260929,,insufficient_rows_or_targets
3881,300,3,significant,distal_gene_count_residual,sparse_nonlinear,minimal,20260912,,insufficient_rows_or_targets
3885,300,3,significant,distal_gene_count_residual,sparse_nonlinear,minimal,20261119,,insufficient_rows_or_targets
3889,300,3,significant,distal_gene_count_residual,sparse_nonlinear,observability,20261031,,insufficient_rows_or_targets
3893,300,3,significant,distal_gene_count_residual,sparse_nonlinear,reproducibility,20261013,,insufficient_rows_or_targets
3897,300,3,significant,distal_gene_count_residual,sparse_nonlinear,no_state,20260929,,insufficient_rows_or_targets
3901,300,3,significant,distal_gene_count_residual,graph_readout,minimal,20260912,,insufficient_rows_or_targets
3905,300,3,significant,distal_gene_count_residual,graph_readout,minimal,20261119,,insufficient_rows_or_targets
3909,300,3,significant,distal_gene_count_residual,graph_readout,observability,20261031,,insufficient_rows_or_targets
3913,300,3,significant,distal_gene_count_residual,graph_readout,reproducibility,20261013,,insufficient_rows_or_targets
3917,300,3,significant,distal_gene_count_residual,graph_readout,no_state,20260929,,insufficient_rows_or_targets
3921,300,3,significant,debiased_response_l2_gain,ridge,minimal,20260912,,insufficient_rows_or_targets
3925,300,3,significant,debiased_response_l2_gain,ridge,minimal,20261119,,insufficient_rows_or_targets
3929,300,3,significant,debiased_response_l2_gain,ridge,observability,20261031,,insufficient_rows_or_targets
3933,300,3,significant,debiased_response_l2_gain,ridge,reproducibility,20261013,,insufficient_rows_or_targets
3937,300,3,significant,debiased_response_l2_gain,ridge,no_state,20260929,,insufficient_rows_or_targets
3941,300,3,significant,debiased_response_l2_gain,huber_regression,minimal,20260912,,insufficient_rows_or_targets
3945,300,3,significant,debiased_response_l2_gain,huber_regression,minimal,20261119,,insufficient_rows_or_targets
3949,300,3,significant,debiased_response_l2_gain,huber_regression,observability,20261031,,insufficient_rows_or_targets
3953,300,3,significant,debiased_response_l2_gain,huber_regression,reproducibility,20261013,,insufficient_rows_or_targets
3957,300,3,significant,debiased_response_l2_gain,huber_regression,no_state,20260929,,insufficient_rows_or_targets
3961,300,3,significant,debiased_response_l2_gain,sparse_nonlinear,minimal,20260912,,insufficient_rows_or_targets
3965,300,3,significant,debiased_response_l2_gain,sparse_nonlinear,minimal,20261119,,insufficient_rows_or_targets
3969,300,3,significant,debiased_response_l2_gain,sparse_nonlinear,observability,20261031,,insufficient_rows_or_targets
3973,300,3,significant,debiased_response_l2_gain,sparse_nonlinear,reproducibility,20261013,,insufficient_rows_or_targets
3977,300,3,significant,debiased_response_l2_gain,sparse_nonlinear,no_state,20260929,,insufficient_rows_or_targets
3981,300,3,significant,debiased_response_l2_gain,graph_readout,minimal,20260912,,insufficient_rows_or_targets
3985,300,3,significant,debiased_response_l2_gain,graph_readout,minimal,20261119,,insufficient_rows_or_targets
3989,300,3,significant,debiased_response_l2_gain,graph_readout,observability,20261031,,insufficient_rows_or_targets
3993,300,3,significant,debiased_response_l2_gain,graph_readout,reproducibility,20261013,,insufficient_rows_or_targets
3997,300,3,significant,debiased_response_l2_gain,graph_readout,no_state,20260929,,insufficient_rows_or_targets
4001,300,3,significant,significant_response_l1_gain,ridge,minimal,20260912,,insufficient_rows_or_targets
4005,300,3,significant,significant_response_l1_gain,ridge,minimal,20261119,,insufficient_rows_or_targets
4009,300,3,significant,significant_response_l1_gain,ridge,observability,20261031,,insufficient_rows_or_targets
4013,300,3,significant,significant_response_l1_gain,ridge,reproducibility,20261013,,insufficient_rows_or_targets
4017,300,3,significant,significant_response_l1_gain,ridge,no_state,20260929,,insufficient_rows_or_targets
4021,300,3,significant,significant_response_l1_gain,huber_regression,minimal,20260912,,insufficient_rows_or_targets
4025,300,3,significant,significant_response_l1_gain,huber_regression,minimal,20261119,,insufficient_rows_or_targets
4029,300,3,significant,significant_response_l1_gain,huber_regression,observability,20261031,,insufficient_rows_or_targets
4033,300,3,significant,significant_response_l1_gain,huber_regression,reproducibility,20261013,,insufficient_rows_or_targets
4037,300,3,significant,significant_response_l1_gain,huber_regression,no_state,20260929,,insufficient_rows_or_targets
4041,300,3,significant,significant_response_l1_gain,sparse_nonlinear,minimal,20260912,,insufficient_rows_or_targets
4045,300,3,significant,significant_response_l1_gain,sparse_nonlinear,minimal,20261119,,insufficient_rows_or_targets
4049,300,3,significant,significant_response_l1_gain,sparse_nonlinear,observability,20261031,,insufficient_rows_or_targets
4053,300,3,significant,significant_response_l1_gain,sparse_nonlinear,reproducibility,20261013,,insufficient_rows_or_targets
4057,300,3,significant,significant_response_l1_gain,sparse_nonlinear,no_state,20260929,,insufficient_rows_or_targets
4061,300,3,significant,significant_response_l1_gain,graph_readout,minimal,20260912,,insufficient_rows_or_targets
4065,300,3,significant,significant_response_l1_gain,graph_readout,minimal,20261119,,insufficient_rows_or_targets
4069,300,3,significant,significant_response_l1_gain,graph_readout,observability,20261031,,insufficient_rows_or_targets
4073,300,3,significant,significant_response_l1_gain,graph_readout,reproducibility,20261013,,insufficient_rows_or_targets
4077,300,3,significant,significant_response_l1_gain,graph_readout,no_state,20260929,,insufficient_rows_or_targets
4081,300,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,ridge,minimal,20260912,,insufficient_rows_or_targets
4085,300,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,ridge,minimal,20261119,,insufficient_rows_or_targets
4089,300,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,ridge,observability,20261031,,insufficient_rows_or_targets
4093,300,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,ridge,reproducibility,20261013,,insufficient_rows_or_targets
4097,300,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,ridge,no_state,20260929,,insufficient_rows_or_targets
4101,300,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,huber_regression,minimal,20260912,,insufficient_rows_or_targets
4105,300,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,huber_regression,minimal,20261119,,insufficient_rows_or_targets
4109,300,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,huber_regression,observability,20261031,,insufficient_rows_or_targets
4113,300,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,huber_regression,reproducibility,20261013,,insufficient_rows_or_targets
4117,300,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,huber_regression,no_state,20260929,,insufficient_rows_or_targets
4121,300,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,sparse_nonlinear,minimal,20260912,,insufficient_rows_or_targets
4125,300,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,sparse_nonlinear,minimal,20261119,,insufficient_rows_or_targets
4129,300,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,sparse_nonlinear,observability,20261031,,insufficient_rows_or_targets
4133,300,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,sparse_nonlinear,reproducibility,20261013,,insufficient_rows_or_targets
4137,300,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,sparse_nonlinear,no_state,20260929,,insufficient_rows_or_targets
4141,300,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,graph_readout,minimal,20260912,,insufficient_rows_or_targets
4145,300,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,graph_readout,minimal,20261119,,insufficient_rows_or_targets
4149,300,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,graph_readout,observability,20261031,,insufficient_rows_or_targets
4153,300,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,graph_readout,reproducibility,20261013,,insufficient_rows_or_targets
4157,300,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,graph_readout,no_state,20260929,,insufficient_rows_or_targets
4161,300,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,ridge,minimal,20260912,,insufficient_rows_or_targets
4165,300,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,ridge,minimal,20261119,,insufficient_rows_or_targets
4169,300,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,ridge,observability,20261031,,insufficient_rows_or_targets
4173,300,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,ridge,reproducibility,20261013,,insufficient_rows_or_targets
4177,300,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,ridge,no_state,20260929,,insufficient_rows_or_targets
4181,300,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,huber_regression,minimal,20260912,,insufficient_rows_or_targets
4185,300,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,huber_regression,minimal,20261119,,insufficient_rows_or_targets
4189,300,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,huber_regression,observability,20261031,,insufficient_rows_or_targets
4193,300,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,huber_regression,reproducibility,20261013,,insufficient_rows_or_targets
4197,300,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,huber_regression,no_state,20260929,,insufficient_rows_or_targets
4201,300,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,sparse_nonlinear,minimal,20260912,,insufficient_rows_or_targets
4205,300,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,sparse_nonlinear,minimal,20261119,,insufficient_rows_or_targets
4209,300,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,sparse_nonlinear,observability,20261031,,insufficient_rows_or_targets
4213,300,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,sparse_nonlinear,reproducibility,20261013,,insufficient_rows_or_targets
4217,300,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,sparse_nonlinear,no_state,20260929,,insufficient_rows_or_targets
4221,300,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,graph_readout,minimal,20260912,,insufficient_rows_or_targets
4225,300,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,graph_readout,minimal,20261119,,insufficient_rows_or_targets
4229,300,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,graph_readout,observability,20261031,,insufficient_rows_or_targets
4233,300,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,graph_readout,reproducibility,20261013,,insufficient_rows_or_targets
4237,300,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,graph_readout,no_state,20260929,,insufficient_rows_or_targets
4241,300,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,ridge,minimal,20260912,,insufficient_rows_or_targets
4245,300,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,ridge,minimal,20261119,,insufficient_rows_or_targets
4249,300,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,ridge,observability,20261031,,insufficient_rows_or_targets
4253,300,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,ridge,reproducibility,20261013,,insufficient_rows_or_targets
4257,300,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,ridge,no_state,20260929,,insufficient_rows_or_targets
4261,300,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,huber_regression,minimal,20260912,,insufficient_rows_or_targets
4265,300,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,huber_regression,minimal,20261119,,insufficient_rows_or_targets
4269,300,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,huber_regression,observability,20261031,,insufficient_rows_or_targets
4273,300,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,huber_regression,reproducibility,20261013,,insufficient_rows_or_targets
4277,300,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,huber_regression,no_state,20260929,,insufficient_rows_or_targets
4281,300,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,sparse_nonlinear,minimal,20260912,,insufficient_rows_or_targets
4285,300,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,sparse_nonlinear,minimal,20261119,,insufficient_rows_or_targets
4289,300,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,sparse_nonlinear,observability,20261031,,insufficient_rows_or_targets
4293,300,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,sparse_nonlinear,reproducibility,20261013,,insufficient_rows_or_targets
4297,300,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,sparse_nonlinear,no_state,20260929,,insufficient_rows_or_targets
4301,300,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,graph_readout,minimal,20260912,,insufficient_rows_or_targets
4305,300,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,graph_readout,minimal,20261119,,insufficient_rows_or_targets
4309,300,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,graph_readout,observability,20261031,,insufficient_rows_or_targets
4313,300,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,graph_readout,reproducibility,20261013,,insufficient_rows_or_targets
4317,300,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,graph_readout,no_state,20260929,,insufficient_rows_or_targets
