overall,overall_rho,Rest,Stim8hr,Stim48hr,Rest_rho,Stim8hr_rho,Stim48hr_rho,observed_agreement,observed_rho
0.42105263157894735,-0.2615308862042263,0.6363636363636364,0.25,0.4,-0.03636363636363637,-0.6153846153846154,-0.37857142857142856,0.5669642857142857,0.15768917911426772
0.47368421052631576,0.021119439764609074,0.6666666666666666,0.5,0.42105263157894735,1.0,-0.06176470588235294,-0.07368421052631578,0.5669642857142857,0.15768917911426772
0.3235294117647059,-0.2916953175294343,0.5714285714285714,0.23076923076923078,0.2857142857142857,0.5,-0.7472527472527472,-0.24835164835164836,0.5669642857142857,0.15768917911426772
0.35,-0.23979735540375138,0.3333333333333333,0.4375,0.16666666666666666,-0.27554179566563464,-0.2029411764705882,-0.3142857142857143,0.5669642857142857,0.15768917911426772
0.5,-0.07429643527204503,0.4166666666666667,0.5294117647058824,0.5454545454545454,-0.27272727272727276,-0.04901960784313726,0.03636363636363637,0.5669642857142857,0.15768917911426772
0.4827586206896552,-0.11725582057163139,0.5454545454545454,0.4,0.5,0.20909090909090913,-0.395138603392042,-0.2380952380952381,0.5669642857142857,0.15768917911426772
0.43902439024390244,-0.3558672371722968,0.35294117647058826,0.5454545454545454,0.46153846153846156,-0.6887254901960785,0.018181818181818184,-0.07692307692307691,0.5669642857142857,0.15768917911426772
0.42424242424242425,-0.2650401069518717,0.36363636363636365,0.375,0.5,-0.7272727272727273,-0.4047619047619048,0.054945054945054944,0.5669642857142857,0.15768917911426772
0.41304347826086957,-0.07616639431294077,0.3888888888888889,0.4,0.46153846153846156,0.17853457172342618,-0.20911536500314523,-0.32417582417582413,0.5669642857142857,0.15768917911426772
0.45454545454545453,-0.06684491978609626,0.7,0.2857142857142857,0.4444444444444444,0.22424242424242422,-0.3362637362637363,-0.016666666666666666,0.5669642857142857,0.15768917911426772
0.375,-0.28099639064212095,0.38461538461538464,0.47058823529411764,0.2,-0.34615384615384615,-0.15441176470588236,-0.29696969696969694,0.5669642857142857,0.15768917911426772
